GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars),year
1400000US06037702002,"Census Tract 7020.02, Los Angeles County, California",110711,2016
1400000US06037702102,"Census Tract 7021.02, Los Angeles County, California",115797,2016
1400000US06037702201,"Census Tract 7022.01, Los Angeles County, California",103665,2016
1400000US06037702202,"Census Tract 7022.02, Los Angeles County, California",136972,2016
1400000US06037702300,"Census Tract 7023, Los Angeles County, California",154529,2016
1400000US06037702400,"Census Tract 7024, Los Angeles County, California",106996,2016
1400000US06037702501,"Census Tract 7025.01, Los Angeles County, California",127209,2016
1400000US06037702502,"Census Tract 7025.02, Los Angeles County, California",84261,2016
1400000US06037702600,"Census Tract 7026, Los Angeles County, California",117660,2016
1400000US06037702700,"Census Tract 7027, Los Angeles County, California",139164,2016
1400000US06037702801,"Census Tract 7028.01, Los Angeles County, California",103014,2016
1400000US06037702802,"Census Tract 7028.02, Los Angeles County, California",105579,2016
1400000US06037702803,"Census Tract 7028.03, Los Angeles County, California",84148,2016
1400000US06037702901,"Census Tract 7029.01, Los Angeles County, California",116681,2016
1400000US06037703001,"Census Tract 7030.01, Los Angeles County, California",102617,2016
1400000US06037703002,"Census Tract 7030.02, Los Angeles County, California",117754,2016
1400000US06037703100,"Census Tract 7031, Los Angeles County, California",91054,2016
1400000US06037703200,"Census Tract 7032, Los Angeles County, California",119879,2016
1400000US06037800101,"Census Tract 8001.01, Los Angeles County, California",159922,2016
1400000US06037800102,"Census Tract 8001.02, Los Angeles County, California",134851,2016
1400000US06037800202,"Census Tract 8002.02, Los Angeles County, California",223653,2016
1400000US06037800203,"Census Tract 8002.03, Los Angeles County, California",204456,2016
1400000US06037800204,"Census Tract 8002.04, Los Angeles County, California",209164,2016
1400000US06037800324,"Census Tract 8003.24, Los Angeles County, California",176996,2016
1400000US06037800325,"Census Tract 8003.25, Los Angeles County, California",143723,2016
1400000US06037800326,"Census Tract 8003.26, Los Angeles County, California",172458,2016
1400000US06037800327,"Census Tract 8003.27, Los Angeles County, California",86359,2016
1400000US06037800328,"Census Tract 8003.28, Los Angeles County, California",113147,2016
1400000US06037800329,"Census Tract 8003.29, Los Angeles County, California",107029,2016
1400000US06037800330,"Census Tract 8003.30, Los Angeles County, California",169817,2016
1400000US06037800331,"Census Tract 8003.31, Los Angeles County, California",146830,2016
1400000US06037800332,"Census Tract 8003.32, Los Angeles County, California",172782,2016
1400000US06037800406,"Census Tract 8004.06, Los Angeles County, California",218654,2016
1400000US06037800408,"Census Tract 8004.08, Los Angeles County, California",181019,2016
1400000US06037800410,"Census Tract 8004.10, Los Angeles County, California",184286,2016
1400000US06037800504,"Census Tract 8005.04, Los Angeles County, California",246991,2016
1400000US06037800506,"Census Tract 8005.06, Los Angeles County, California",197860,2016
1400000US06037900102,"Census Tract 9001.02, Los Angeles County, California",45483,2016
1400000US06037900103,"Census Tract 9001.03, Los Angeles County, California",57341,2016
1400000US06037900104,"Census Tract 9001.04, Los Angeles County, California",45795,2016
1400000US06037900201,"Census Tract 9002.01, Los Angeles County, California",58893,2016
1400000US06037900300,"Census Tract 9003, Los Angeles County, California",66462,2016
1400000US06037900501,"Census Tract 9005.01, Los Angeles County, California",55787,2016
1400000US06037900504,"Census Tract 9005.04, Los Angeles County, California",76634,2016
1400000US06037900505,"Census Tract 9005.05, Los Angeles County, California",66390,2016
1400000US06037900506,"Census Tract 9005.06, Los Angeles County, California",55781,2016
1400000US06037900507,"Census Tract 9005.07, Los Angeles County, California",59300,2016
1400000US06037900508,"Census Tract 9005.08, Los Angeles County, California",68572,2016
1400000US06037900602,"Census Tract 9006.02, Los Angeles County, California",43557,2016
1400000US06037900605,"Census Tract 9006.05, Los Angeles County, California",57065,2016
1400000US06037900606,"Census Tract 9006.06, Los Angeles County, California",59586,2016
1400000US06037900607,"Census Tract 9006.07, Los Angeles County, California",43508,2016
1400000US06037900608,"Census Tract 9006.08, Los Angeles County, California",62897,2016
1400000US06037900609,"Census Tract 9006.09, Los Angeles County, California",55197,2016
1400000US06037900701,"Census Tract 9007.01, Los Angeles County, California",52197,2016
1400000US06037900703,"Census Tract 9007.03, Los Angeles County, California",50361,2016
1400000US06037900704,"Census Tract 9007.04, Los Angeles County, California",48284,2016
1400000US06037900705,"Census Tract 9007.05, Los Angeles County, California",58784,2016
1400000US06037900803,"Census Tract 9008.03, Los Angeles County, California",58626,2016
1400000US06037900804,"Census Tract 9008.04, Los Angeles County, California",50419,2016
1400000US06037900805,"Census Tract 9008.05, Los Angeles County, California",64751,2016
1400000US06037900806,"Census Tract 9008.06, Los Angeles County, California",41818,2016
1400000US06037900900,"Census Tract 9009, Los Angeles County, California",87218,2016
1400000US06037901003,"Census Tract 9010.03, Los Angeles County, California",-,2016
1400000US06037901004,"Census Tract 9010.04, Los Angeles County, California",89481,2016
1400000US06037901007,"Census Tract 9010.07, Los Angeles County, California",98203,2016
1400000US06037901008,"Census Tract 9010.08, Los Angeles County, California",76432,2016
1400000US06037901009,"Census Tract 9010.09, Los Angeles County, California",76998,2016
1400000US06037901010,"Census Tract 9010.10, Los Angeles County, California",68737,2016
1400000US06037901011,"Census Tract 9010.11, Los Angeles County, California",78069,2016
1400000US06037901101,"Census Tract 9011.01, Los Angeles County, California",75514,2016
1400000US06037901102,"Census Tract 9011.02, Los Angeles County, California",80441,2016
1400000US06037901205,"Census Tract 9012.05, Los Angeles County, California",97342,2016
1400000US06037901209,"Census Tract 9012.09, Los Angeles County, California",81043,2016
1400000US06037901210,"Census Tract 9012.10, Los Angeles County, California",79639,2016
1400000US06037901213,"Census Tract 9012.13, Los Angeles County, California",122909,2016
1400000US06037910001,"Census Tract 9100.01, Los Angeles County, California",64039,2016
1400000US06037910002,"Census Tract 9100.02, Los Angeles County, California",56081,2016
1400000US06037910101,"Census Tract 9101.01, Los Angeles County, California",60408,2016
1400000US06037910201,"Census Tract 9102.01, Los Angeles County, California",71849,2016
1400000US06037910202,"Census Tract 9102.02, Los Angeles County, California",112960,2016
1400000US06037910205,"Census Tract 9102.05, Los Angeles County, California",98566,2016
1400000US06037910206,"Census Tract 9102.06, Los Angeles County, California",112110,2016
1400000US06037910207,"Census Tract 9102.07, Los Angeles County, California",98035,2016
1400000US06037910208,"Census Tract 9102.08, Los Angeles County, California",73551,2016
1400000US06037910209,"Census Tract 9102.09, Los Angeles County, California",113646,2016
1400000US06037910210,"Census Tract 9102.10, Los Angeles County, California",98280,2016
1400000US06037910301,"Census Tract 9103.01, Los Angeles County, California",123289,2016
1400000US06037910302,"Census Tract 9103.02, Los Angeles County, California",100247,2016
1400000US06037910401,"Census Tract 9104.01, Los Angeles County, California",84375,2016
1400000US06037910402,"Census Tract 9104.02, Los Angeles County, California",41983,2016
1400000US06037910403,"Census Tract 9104.03, Los Angeles County, California",21328,2016
1400000US06037910404,"Census Tract 9104.04, Los Angeles County, California",55761,2016
1400000US06037910501,"Census Tract 9105.01, Los Angeles County, California",28784,2016
1400000US06037910502,"Census Tract 9105.02, Los Angeles County, California",43015,2016
1400000US06037910504,"Census Tract 9105.04, Los Angeles County, California",46773,2016
1400000US06037910505,"Census Tract 9105.05, Los Angeles County, California",73267,2016
1400000US06037910601,"Census Tract 9106.01, Los Angeles County, California",44092,2016
1400000US06037910602,"Census Tract 9106.02, Los Angeles County, California",32722,2016
1400000US06037910603,"Census Tract 9106.03, Los Angeles County, California",58872,2016
1400000US06037910605,"Census Tract 9106.05, Los Angeles County, California",54605,2016
1400000US06037910606,"Census Tract 9106.06, Los Angeles County, California",55259,2016
1400000US06037910705,"Census Tract 9107.05, Los Angeles County, California",65849,2016
1400000US06037910706,"Census Tract 9107.06, Los Angeles County, California",56232,2016
1400000US06037910707,"Census Tract 9107.07, Los Angeles County, California",63261,2016
1400000US06037910709,"Census Tract 9107.09, Los Angeles County, California",81973,2016
1400000US06037910711,"Census Tract 9107.11, Los Angeles County, California",63648,2016
1400000US06037910712,"Census Tract 9107.12, Los Angeles County, California",61717,2016
1400000US06037910713,"Census Tract 9107.13, Los Angeles County, California",58957,2016
1400000US06037910714,"Census Tract 9107.14, Los Angeles County, California",56920,2016
1400000US06037910715,"Census Tract 9107.15, Los Angeles County, California",57950,2016
1400000US06037910716,"Census Tract 9107.16, Los Angeles County, California",82811,2016
1400000US06037910804,"Census Tract 9108.04, Los Angeles County, California",105756,2016
1400000US06037910805,"Census Tract 9108.05, Los Angeles County, California",96956,2016
1400000US06037910807,"Census Tract 9108.07, Los Angeles County, California",115147,2016
1400000US06037910808,"Census Tract 9108.08, Los Angeles County, California",100566,2016
1400000US06037910809,"Census Tract 9108.09, Los Angeles County, California",165762,2016
1400000US06037910810,"Census Tract 9108.10, Los Angeles County, California",140026,2016
1400000US06037910811,"Census Tract 9108.11, Los Angeles County, California",124089,2016
1400000US06037910812,"Census Tract 9108.12, Los Angeles County, California",75442,2016
1400000US06037910813,"Census Tract 9108.13, Los Angeles County, California",103263,2016
1400000US06037911001,"Census Tract 9110.01, Los Angeles County, California",88483,2016
1400000US06037920011,"Census Tract 9200.11, Los Angeles County, California",92218,2016
1400000US06037920012,"Census Tract 9200.12, Los Angeles County, California",76617,2016
1400000US06037920013,"Census Tract 9200.13, Los Angeles County, California",122073,2016
1400000US06037920015,"Census Tract 9200.15, Los Angeles County, California",134323,2016
1400000US06037920016,"Census Tract 9200.16, Los Angeles County, California",138404,2016
1400000US06037920017,"Census Tract 9200.17, Los Angeles County, California",90414,2016
1400000US06037920018,"Census Tract 9200.18, Los Angeles County, California",100347,2016
1400000US06037920020,"Census Tract 9200.20, Los Angeles County, California",99648,2016
1400000US06037920023,"Census Tract 9200.23, Los Angeles County, California",65036,2016
1400000US06037920026,"Census Tract 9200.26, Los Angeles County, California",138602,2016
1400000US06037920028,"Census Tract 9200.28, Los Angeles County, California",111283,2016
1400000US06037920029,"Census Tract 9200.29, Los Angeles County, California",79963,2016
1400000US06037920030,"Census Tract 9200.30, Los Angeles County, California",89504,2016
1400000US06037920031,"Census Tract 9200.31, Los Angeles County, California",96287,2016
1400000US06037920032,"Census Tract 9200.32, Los Angeles County, California",148815,2016
1400000US06037920033,"Census Tract 9200.33, Los Angeles County, California",71160,2016
1400000US06037920034,"Census Tract 9200.34, Los Angeles County, California",83963,2016
